Subject	Site	Sex	Group	Age	Date	Day	Session	trial_number	Side	baited_Distractor	chose_side	correct	Comment	correct_check	side_change	box_change	dopple_change	chosen_distractor
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	1	r	heart	l	0		0				green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	2	l	green	l	1		1	yes	yes	yes	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	3	l	heart	l	1		1	no	yes	no	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	5	l	green	l	1		1	yes	no	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	6	l	heart	l	1		1	no	yes	no	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	7	r	green	l	0		0	yes	yes	yes	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	8	r	heart	l	0		0	no	yes	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	9	r	green	r	1		1	no	yes	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	10	r	heart	l	0		0	no	yes	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	11	l	green	l	1		1	yes	yes	yes	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	12	l	heart	r	0		0	no	yes	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	13	l	heart	r	0		0	no	no	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	14	r	heart	l	0		0	yes	no	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	16	r	green	l	0		0	yes	no	no	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	18	l	green	l	1		1	no	yes	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	19	r	green	l	0		0	yes	no	no	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	20	r	heart	l	0		0	no	yes	no	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	21	l	green	l	1	"did not approach platform within 1 min after this trial, session stopped"	1	yes	yes	yes	green
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	22	l	heart	l	1		1	no	yes	no	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	23	r	heart	l	1		0	yes	no	no	heart
Saidia	kenya	f	old chimps	15	13/11/2018	3	1	24	r	green	l	0		0	no	yes	no	heart
George	kenya	m	old chimps	15	13/11/2018	3	1	1	r	heart	r	1		1				heart
George	kenya	m	old chimps	15	13/11/2018	3	1	2	l	green	r	0		0	yes	yes	yes	heart
George	kenya	m	old chimps	15	13/11/2018	3	1	3	l	heart	r	0		0	no	yes	no	green
George	kenya	m	old chimps	15	13/11/2018	3	1	4	r	green	r	1		1	yes	yes	yes	green
George	kenya	m	old chimps	15	13/11/2018	3	1	5	l	green	r	0		0	yes	no	no	heart
George	kenya	m	old chimps	15	13/11/2018	3	1	6	l	heart	r	0		0	no	yes	no	green
George	kenya	m	old chimps	15	13/11/2018	3	1	7	r	green	r	1		1	yes	yes	yes	green
George	kenya	m	old chimps	15	13/11/2018	3	1	8	r	heart	r	1		1	no	yes	no	heart
George	kenya	m	old chimps	15	13/11/2018	3	1	9	r	green	r	1		1	no	yes	no	green
George	kenya	m	old chimps	15	13/11/2018	3	1	10	r	heart	r	1		1	no	yes	no	heart
George	kenya	m	old chimps	15	13/11/2018	3	1	11	l	green	r	0		0	yes	yes	yes	heart
George	kenya	m	old chimps	15	13/11/2018	3	1	12	l	heart	r	0		0	no	yes	no	green
George	kenya	m	old chimps	15	13/11/2018	3	1	13	l	heart	r	0		0	no	no	no	green
George	kenya	m	old chimps	15	13/11/2018	3	1	14	r	heart	r	1		1	yes	no	no	heart
George	kenya	m	old chimps	15	14/11/2018	3	1	15	l	green	r	0	"did not approach platform within 1 min after this trial, session stopped"	0	yes	yes	yes	heart
George	kenya	m	old chimps	15	14/11/2018	3	1	16	r	green	l	0		0	yes	no	no	heart
George	kenya	m	old chimps	15	14/11/2018	3	1	17	l	heart	r	0		0	yes	yes	yes	green
George	kenya	m	old chimps	15	14/11/2018	3	1	18	l	green	r	0	"did not approach platform within 5 min after this trial, session stopped"	0	no	yes	no	heart
George	kenya	m	old chimps	15	15/11/2018	3	1	19	r	green	r	1		1	yes	no	no	green
George	kenya	m	old chimps	15	15/11/2018	3	1	20	r	heart	l	0	"did not approach platform within 5 min after this trial, session stopped"	0	no	yes	no	green
George	kenya	m	old chimps	15		3	1	21	l	green								heart
George	kenya	m	old chimps	15		3	1	22	l	heart								green
George	kenya	m	old chimps	15		3	1	23	r	heart								green
George	kenya	m	old chimps	15		3	1	24	r	green								heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	1	r	heart	r	1		1				heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	2	l	green	l	1		1	yes	yes	yes	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	3	l	heart	r	0		0	no	yes	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	4	r	green	r	1		1	yes	yes	yes	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	5	l	green	r	0		0	yes	no	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	6	l	heart	r	0		0	no	yes	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	7	r	green	r	1		1	yes	yes	yes	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	8	r	heart	r	1		1	no	yes	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	9	r	green	r	1		1	no	yes	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	10	r	heart	r	1		1	no	yes	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	12	l	heart	r	0		0	no	yes	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	13	l	heart	l	1		1	no	no	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	14	r	heart	r	1		1	yes	no	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	16	r	green	r	1		1	yes	no	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	18	l	green	r	0		0	no	yes	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	19	r	green	r	1		1	yes	no	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	20	r	heart	r	1		1	no	yes	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	22	l	heart	r	0		0	no	yes	no	green
Angela	kenya	f	old chimps	7	13/11/2018	3	1	23	r	heart	r	1		1	yes	no	no	heart
Angela	kenya	f	old chimps	7	13/11/2018	3	1	24	r	green	r	1		1	no	yes	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	1	l	green	l	1		1				green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Manno	kenya	m	young chimps	5	09/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Manno	kenya	m	young chimps	5	09/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	1	l	green	l	1		1				green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	5	r	heart	l	0		0	no	no	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Roy	kenya	m	young chimps	11	09/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Roy	kenya	m	young chimps	11	09/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	1	l	green	l	1		1				green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	12	r	green	r	1		1	yes	no	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	13	r	heart	r	1		1	no	yes	no	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	14	l	heart	l	1		1	yes	no	no	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Uruhara	kenya	m	young chimps	29	10/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	1	l	green	r	0		0				heart
William	kenya	m	young chimps	18	09/10/2018	4	2	2	r	green	r	1		1	yes	no	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
William	kenya	m	young chimps	18	09/10/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	5	r	heart	l	0		0	no	no	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
William	kenya	m	young chimps	18	09/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
William	kenya	m	young chimps	18	09/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	16	r	heart	l	0		0	yes	yes	yes	green
William	kenya	m	young chimps	18	09/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
William	kenya	m	young chimps	18	09/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
William	kenya	m	young chimps	18	09/10/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
William	kenya	m	young chimps	18	09/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
William	kenya	m	young chimps	18	09/10/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	1	r	heart	r	1		1				heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	2	l	green	r	0		0	yes	yes	yes	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	3	l	heart	r	0		0	no	yes	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	4	r	green	r	1		1	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	5	r	heart	r	1		1	no	yes	no	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Tess	kenya	f	young chimps	26	09/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Tess	kenya	f	young chimps	26	09/10/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	1	l	green	r	0		0				heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	5	r	heart	l	0		0	no	no	no	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	9	r	green	l	0		0	yes	no	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	13	r	green	l	0		0	no	yes	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	17	r	green	l	0		0	no	yes	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	23	r	green	l	0		0	yes	no	no	heart
Chipie	kenya	f	young chimps	27	11/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	1	l	green	l	1		1				green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	5	r	heart	l	0		0	no	no	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	13	r	green	l	0		0	no	yes	no	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Amizero	kenya	f	young chimps	29	11/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	1	l	green	r	0		0				heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	11	l	green	r	0		0	no	yes	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	12	r	green	r	1		1	yes	no	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	13	r	heart	r	1		1	no	yes	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	14	l	heart	l	1		1	yes	no	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Jane	kenya	f	young chimps	14	11/10/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Jane	kenya	f	young chimps	14	11/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Amahirwe	kenya	m	old chimps	20	15/10/2018	4	2	1	l	green	l	1		1				green
Amahirwe	kenya	m	old chimps	20	15/10/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Amahirwe	kenya	m	old chimps	20	15/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Amahirwe	kenya	m	old chimps	20	15/10/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Amahirwe	kenya	m	old chimps	20	15/10/2018	4	2	5	r	heart	l	0		0	no	no	no	green
Amahirwe	kenya	m	old chimps	20	15/10/2018	4	2	6	l	heart	r	0	"did not approach platform for 2 min after this trial, session stopped"	0	yes	no	no	green
Amahirwe	kenya	m	old chimps	20	16/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Amahirwe	kenya	m	old chimps	20	16/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Amahirwe	kenya	m	old chimps	20	16/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Amahirwe	kenya	m	old chimps	20	16/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
