Subject	Site	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	Distractor_left	Distractor_right	Platform	chosen_level	chose_side	correct	Comment	Level mistakes	Switches	Chosen_distractor	switching_mistakes
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	30	l	D2	D1	2	lower	l	0		1		D2	1
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	31	r	D2	D1	2	upper	r	1					
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	32	l	D1	D2	2	upper	l	1					
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	33	l	D2	D1	2	upper	l	1					
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	34	r	D1	D2	1	upper	l	0		1	1	D1	1
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	35	r	D2	D1	1	lower	r	1					
Medina	uganda	f	Uganda	12	02/11/2019	18	3	Test	36	l	D1	D2	1	lower	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	1	l	D1	D2	1	lower	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	2	r	D2	D1	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	3	r	D1	D2	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	4	l	D2	D1	2	lower	l	0		1	1	D2	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	5	r	D1	D2	2	lower	l	0		1		D1	
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	6	l	D2	D1	2	upper	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	7	r	D2	D1	2	upper	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	8	l	D1	D2	2	upper	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	9	l	D2	D1	1	upper	r	0		1	1	D1	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	10	r	D1	D2	1	upper	l	0		1		D1	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	11	r	D2	D1	1	upper	r	0		1		D1	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	12	l	D1	D2	1	upper	l	0		1		D1	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	13	r	D1	D2	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	14	l	D2	D1	1	upper	r	0		1		D1	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	15	r	D2	D1	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	16	l	D1	D2	1	lower	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	17	r	D1	D2	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	18	l	D2	D1	2	lower	l	0		1	1	D2	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	19	r	D2	D1	2	upper	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	20	l	D1	D2	2	upper	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	21	l	D2	D1	2	upper	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	22	r	D1	D2	1	lower	r	1			1		
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	23	r	D2	D1	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	24	l	D1	D2	1	lower	r	0					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	25	l	D1	D2	1	lower	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	26	r	D2	D1	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	27	r	D1	D2	1	lower	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	28	l	D2	D1	2	upper	l	1			1		
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	29	r	D1	D2	2	upper	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	30	l	D2	D1	2	upper	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	31	r	D2	D1	1	lower	r	1			1		
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	32	l	D1	D2	1	lower	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	33	l	D2	D1	1	lower	l	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	34	r	D1	D2	2	lower	r	0		1	1	D2	1
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	35	r	D2	D1	2	upper	r	1					
Kisembo	uganda	m	Uganda	20	02/11/2019	18	3	Test	36	l	D1	D2	2	upper	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	1	l	D1	D2	2	lower	l	0		1		D1	
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	2	r	D2	D1	2	lower	r	0		1		D1	
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	3	r	D1	D2	2	lower	r	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	4	l	D2	D1	2	lower	l	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	5	r	D1	D2	2	lower	r	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	6	l	D2	D1	2	upper	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	7	r	D2	D1	2	upper	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	8	l	D1	D2	2	upper	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	9	l	D2	D1	1	lower	l	1			1		
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	10	r	D1	D2	1	lower	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	11	r	D2	D1	1	upper	r	0		1		D1	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	12	l	D1	D2	1	lower	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	13	r	D1	D2	1	lower	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	14	l	D2	D1	1	lower	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	15	r	D2	D1	2	lower	l	0		1	1	D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	16	l	D1	D2	2	lower	r	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	17	r	D1	D2	2	lower	r	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	18	l	D2	D1	2	lower	l	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	19	r	D2	D1	2	upper	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	20	l	D1	D2	2	upper	r	0					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	21	l	D2	D1	2	upper	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	22	r	D1	D2	2	upper	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	23	r	D2	D1	2	lower	r	0		1		D1	
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	24	l	D1	D2	2	upper	r	0					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	25	l	D1	D2	2	upper	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	26	r	D2	D1	2	lower	l	0		1		D2	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	27	r	D1	D2	2	lower	l	0		1		D1	
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	28	l	D2	D1	2	upper	r	0					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	29	r	D1	D2	2	upper	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	30	l	D2	D1	2	upper	l	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	31	r	D2	D1	2	upper	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	32	l	D1	D2	1	upper	l	0		1	1	D1	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	33	l	D2	D1	1	upper	r	0		1		D1	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	34	r	D1	D2	1	upper	l	0		1		D1	1
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	35	r	D2	D1	1	lower	r	1					
Kidogo	uganda	f	Uganda	35	02/11/2019	18	3	Test	36	l	D1	D2	1	lower	r	0					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	1	l	D1	D2	1	lower	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	2	r	D2	D1	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	3	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	4	l	D2	D1	2	lower	l	0		1	1	D2	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	5	r	D1	D2	2	lower	r	0		1		D2	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	6	l	D2	D1	2	upper	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	7	r	D2	D1	2	upper	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	8	l	D1	D2	2	upper	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	9	l	D2	D1	1	upper	r	0		1	1	D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	10	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	11	r	D2	D1	1	upper	r	0		1		D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	12	l	D1	D2	1	upper	l	0		1		D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	13	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	14	l	D2	D1	1	upper	r	0		1		D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	15	l	D2	D1	1	upper	r	0		1		D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	16	r	D1	D2	1	upper	l	0		1		D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	17	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	18	l	D2	D1	1	lower	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	19	r	D2	D1	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	20	l	D1	D2	2	lower	r	0		1	1	D2	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	21	l	D2	D1	2	lower	l	0		1		D2	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	22	r	D1	D2	2	lower	r	0		1		D2	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	23	r	D2	D1	2	upper	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	24	l	D1	D2	2	upper	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	25	l	D1	D2	2	upper	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	26	r	D2	D1	1	upper	r	0		1	1	D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	27	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	28	l	D2	D1	1	lower	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	29	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	30	l	D2	D1	2	upper	l	1			1		
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	31	r	D2	D1	2	upper	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	32	l	D1	D2	2	upper	l	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	33	l	D2	D1	1	lower	l	1			1		
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	34	r	D1	D2	1	lower	r	1					
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	35	r	D2	D1	1	upper	r	0		1		D1	1
Baluku	uganda	m	Uganda	21	02/11/2019	18	3	Test	36	l	D1	D2	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	1	l	D1	D2	2	lower	l	0		1		D1	
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	2	r	D2	D1	2	upper	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	3	r	D1	D2	2	upper	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	4	l	D2	D1	2	upper	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	5	r	D1	D2	1	lower	r	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	6	l	D2	D1	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	7	r	D2	D1	1	lower	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	8	l	D1	D2	2	lower	r	0		1	1	D2	1
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	9	l	D2	D1	2	upper	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	10	r	D1	D2	2	upper	r	0					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	11	r	D2	D1	2	upper	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	12	l	D1	D2	1	upper	l	0		1	1	D1	1
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	13	r	D1	D2	1	upper	l	0		1		D1	1
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	14	l	D2	D1	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	15	l	D2	D1	1	lower	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	16	r	D1	D2	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	17	r	D1	D2	2	upper	r	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	18	l	D2	D1	2	upper	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	19	r	D2	D1	2	upper	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	20	l	D1	D2	1	lower	l	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	21	l	D2	D1	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	22	r	D1	D2	1	lower	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	23	r	D2	D1	2	upper	r	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	24	l	D1	D2	2	upper	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	25	l	D1	D2	2	upper	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	26	r	D2	D1	1	lower	r	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	27	r	D1	D2	1	lower	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	28	l	D2	D1	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	29	r	D1	D2	2	upper	r	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	30	l	D2	D1	2	upper	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	31	r	D2	D1	2	upper	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	32	l	D1	D2	1	lower	l	1			1		
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	33	l	D2	D1	1	lower	l	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	34	r	D1	D2	1	lower	r	1					
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	35	r	D2	D1	2	lower	l	0		1	1	D2	1
Pasa	uganda	f	Uganda	19	02/11/2019	18	3	Test	36	l	D1	D2	2	upper	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	1	l	D1	D2	2	lower	r	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	2	r	D2	D1	2	lower	l	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	3	r	D1	D2	2	lower	r	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	4	l	D2	D1	2	upper	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	5	r	D1	D2	2	upper	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	6	l	D2	D1	2	upper	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	7	r	D2	D1	1	upper	r	0		1	1	D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	8	l	D1	D2	1	upper	l	0		1		D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	9	l	D2	D1	1	lower	r	0					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	10	r	D1	D2	1	upper	l	0		1		D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	11	r	D2	D1	1	lower	l	0					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	12	l	D1	D2	1	upper	r	0		1		D2	
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	13	r	D1	D2	1	upper	l	0		1		D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	14	l	D2	D1	1	upper	r	0		1		D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	15	r	D2	D1	1	lower	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	16	l	D1	D2	1	upper	l	0		1		D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	17	r	D1	D2	1	upper	l	0		1		D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	18	l	D2	D1	1	lower	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	19	r	D2	D1	1	lower	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	20	l	D1	D2	1	lower	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	21	l	D2	D1	2	upper	l	1			1		
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	22	r	D1	D2	2	lower	r	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	23	r	D2	D1	2	lower	l	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	24	l	D1	D2	2	lower	r	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	25	l	D1	D2	2	upper	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	26	r	D2	D1	2	upper	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	27	r	D2	D1	2	upper	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	28	l	D2	D1	1	upper	r	0		1	1	D1	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	29	r	D1	D2	1	lower	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	30	l	D2	D1	1	lower	l	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	31	r	D2	D1	1	lower	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	32	l	D1	D2	2	lower	r	0		1	1	D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	33	l	D2	D1	2	lower	l	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	34	r	D1	D2	2	lower	r	0		1		D2	1
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	35	r	D2	D1	2	upper	r	1					
Asega	uganda	m	Uganda	21	02/11/2019	18	3	Test	36	l	D1	D2	2	upper	l	1					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	1	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	2	r			1		l	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	3	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	4	r			1		r	1					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	5	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	6	r			1		l	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	7	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	8	r			1		r	1					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	9	r			1		r	1					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	10	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	11	r			1		r	1					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	12	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	13	r			1		l	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	14	r			1		r	1					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	15	l			1		r	0					
Sally	uganda	f	Uganda	28	22/11/2019	16	1	Training01	16	l			1		r	0					
